2024-01-07 23:15:16,980 INFO    StreamThr :27475 [internal.py:wandb_internal():86] W&B internal server running at pid: 27475, started at: 2024-01-07 23:15:16.979928
2024-01-07 23:15:27,678 ERROR   wandb-upload_0:27475 [internal_api.py:upload_file():2761] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/findlamp/autoencoder/t3520inp/wandb-metadata.json?Expires=1704726923&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Zxnvkrlm9UCqJr5Q4ppEJUJQ18evMaKtcZ6eb1XKqKUplVsD21USdRvaHtiDdKDd2%2F7Hyj8TZWNFaqu6fMQJqC18Ve76282i1t1dghVZKAyyYWJy59C5rYQQHl2EDwH%2B4IYZx3hLe1TtkCGdaBRSqEBrJ6KCW6T5RSXfJWRhJ2V9X9UB6JlwKxdzH0d41oSsz3%2BCrtOGvZ9Dj1sdiWQrNfDwS4ljYtbSXTPyojoLsZWDAaH1CmMgItOy%2FwjpM5FuGADwcEDbb9pEfwUzDjJtN4KhJSrIg2eoDrU%2Bw%2BBKTdEsJoIFE57cxq4wb3oXAz16IaMvdHQ8316Xa1WjxBpzFA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/findlamp/autoencoder/t3520inp/wandb-metadata.json?Expires=1704726923&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Zxnvkrlm9UCqJr5Q4ppEJUJQ18evMaKtcZ6eb1XKqKUplVsD21USdRvaHtiDdKDd2%2F7Hyj8TZWNFaqu6fMQJqC18Ve76282i1t1dghVZKAyyYWJy59C5rYQQHl2EDwH%2B4IYZx3hLe1TtkCGdaBRSqEBrJ6KCW6T5RSXfJWRhJ2V9X9UB6JlwKxdzH0d41oSsz3%2BCrtOGvZ9Dj1sdiWQrNfDwS4ljYtbSXTPyojoLsZWDAaH1CmMgItOy%2FwjpM5FuGADwcEDbb9pEfwUzDjJtN4KhJSrIg2eoDrU%2Bw%2BBKTdEsJoIFE57cxq4wb3oXAz16IaMvdHQ8316Xa1WjxBpzFA%3D%3D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))
2024-01-07 23:15:27,678 ERROR   wandb-upload_0:27475 [internal_api.py:upload_file():2763] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1215'}
2024-01-07 23:15:27,678 ERROR   wandb-upload_0:27475 [internal_api.py:upload_file():2765] upload_file response body: 
2024-01-07 23:15:27,680 WARNING FileStreamThread:27475 [file_stream.py:request_with_retry():668] requests_with_retry encountered retryable exception: HTTPSConnectionPool(host='api.wandb.ai', port=443): Max retries exceeded with url: /files/findlamp/autoencoder/t3520inp/file_stream (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)'))). func: functools.partial(<bound method Session.post of <requests.sessions.Session object at 0x114c6d070>>, timeout=180), args: ('https://api.wandb.ai/files/findlamp/autoencoder/t3520inp/file_stream',), kwargs: {'json': {'files': {'wandb-summary.json': {'offset': 0, 'content': ['{"lr-AdamW": 0.001, "trainer/global_step": 0, "_timestamp": 1704640523.77889, "_runtime": 6.79846978187561, "_step": 0}']}, 'wandb-history.jsonl': {'offset': 0, 'content': ['{"lr-AdamW": 0.001, "trainer/global_step": 0, "_timestamp": 1704640523.77889, "_runtime": 6.79846978187561, "_step": 0}']}}, 'dropped': 0}}
2024-01-07 23:15:27,731 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: status_report
2024-01-07 23:15:28,561 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:28,561 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:28,562 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:28,562 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:28,571 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:28,571 DEBUG   SenderThread:27475 [sender.py:send():382] send: metric
2024-01-07 23:15:28,571 DEBUG   SenderThread:27475 [sender.py:send():382] send: metric
2024-01-07 23:15:28,571 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:28,571 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:28,572 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:29,094 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:29,094 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:29,094 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:29,094 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:29,102 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:29,103 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:29,103 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:29,103 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:29,180 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:29,479 INFO    wandb-upload_0:27475 [upload_job.py:push():131] Uploaded file /var/folders/5x/t_3w31n552l42l171f1hp2r00000gn/T/tmp8jwwykgvwandb/huniy9qt-wandb-metadata.json
2024-01-07 23:15:29,641 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:29,641 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:29,642 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:29,642 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:29,650 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:29,651 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:29,651 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:29,651 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:30,150 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:30,151 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:30,151 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:30,151 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:30,160 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:30,160 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:30,160 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:30,161 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:30,185 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/output.log
2024-01-07 23:15:30,185 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:30,662 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:30,663 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:30,663 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:30,663 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:30,673 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:30,674 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:30,674 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:30,674 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:31,178 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:31,178 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:31,178 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:31,178 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:31,186 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:31,188 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:31,188 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:31,188 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:31,188 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:31,708 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:31,708 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:31,708 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:31,708 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:31,718 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:31,718 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:31,718 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:31,718 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:32,190 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/output.log
2024-01-07 23:15:32,190 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:32,235 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:32,235 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:32,235 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:32,235 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:32,243 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:32,244 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:32,244 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:32,244 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:32,736 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: status_report
2024-01-07 23:15:32,828 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:32,829 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:32,829 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:32,830 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:32,842 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:32,842 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:32,843 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:32,843 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:33,195 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:33,367 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:33,367 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:33,367 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:33,367 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:33,376 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:33,377 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:33,377 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:33,377 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:34,198 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/output.log
2024-01-07 23:15:34,198 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:34,198 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:34,199 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:34,199 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:34,199 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:34,211 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:34,211 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:34,211 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:34,212 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:34,705 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:34,705 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:34,705 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:34,705 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:34,714 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:34,714 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:34,714 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:34,714 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:35,203 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:35,259 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:35,260 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:35,260 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:35,262 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:35,274 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:35,275 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:35,275 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:35,275 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:35,917 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:35,917 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:35,917 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:35,917 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:35,926 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:35,926 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:35,926 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:35,927 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:36,208 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/output.log
2024-01-07 23:15:36,209 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:36,528 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:36,528 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:36,528 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:36,528 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:36,537 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:36,537 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:36,538 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:36,538 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:37,042 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:37,043 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:37,043 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:37,043 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:37,052 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:37,052 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:37,052 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
2024-01-07 23:15:37,052 INFO    SenderThread:27475 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-07 23:15:37,214 INFO    Thread-12 :27475 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./exp/autoencoder/wandb/run-20240107_231516-t3520inp/files/wandb-summary.json
2024-01-07 23:15:37,549 DEBUG   HandlerThread:27475 [handler.py:handle_request():146] handle_request: partial_history
2024-01-07 23:15:37,549 DEBUG   SenderThread:27475 [sender.py:send():382] send: history
2024-01-07 23:15:37,550 DEBUG   SenderThread:27475 [sender.py:send_request():409] send_request: summary_record
